tweet_id,tweet_text
760160392719007744,"@Dev_Fadnavis @PMOIndia @nitin_gadkari. @RidlrMUM CMji travel on WEH in mumbai to witness the poor condition. Its a shame on u leaders."
760161523092316160,"@shipmin_india @nitin_gadkari No reply yet for land problems from KPT. KPT doesnot knows what to do? Intervene pls. Look afresh at Land policy."
760162585362575360,"1/n @nitin_gadkari @Dev_Fadnavis @ShelarAshish Sion-Panvel Tollways road looks like a war zone ach hedin fairy tale."
760164254121164800,"@narendramodi @nitin_gadkari @Dev_Fadnavis sir r u waiting 4 d day when i will die of road accident in pune? Don't behave like AAP in delhi."
760164742577008640,"3/n @nitin_gadkari @Dev_Fadnavis @ShelarAshish business as usual with present gov - why they cant be hauled up?"
760167398410428417,"@nitin_gadkari @JNPort @shipmin_india sir whats happenings in JNPT indamex svc. Shutting out 550 teus for USA @Dev_Fadnavis @CMOMaharashtra."
760167414772408320,"@arun jaitley @finminindia @nitin_gadkari can we get clarification 1lakh Indian seafarer n tax status."
760180804202946560,"Tax on sailors sure going to kill this community n new generation will keep out of it @nitin_gadkari."
760188503237943296,"@AMISHDEVGAN @drramansingh @nitin_gadkari RTOs’ loots are bigger than that of Chambal dacoits: Nitin Gadkari."
760206383946104832,"We want Safe and Clean Highway Toilets for women swach Bharat @PMOIndia @narendramodi @nitin_gadkari @startupindia."
760273590172446720,"@nitin_gadkari Respected sir It's humble request to you to resolve tax matter of Indian seafarers. We bought million of Foreign currency."
760289455571865600,"@nitin_gadkari @shipmin_india Study in depth about land problem dont depend upon KPT--they misleading ministry. Talk to local brokers woes."
760300455679430657,"@nitin_gadkari Sir this is to bring to notice the poor state of wa highway IN MUMBAI it's sad that roads of financial city are in a mes."
760303819653865476,"@nitin_gadkari @BJP4India @RifatJawaid @liveonin releasing money for Delhi lying unused in potholes as it seems wow."
760304961381163008,"@nitin_gadkari whether digital meter will be better idea instead of gps one for ola or uber as tempering digital meter is common in India."
760314048042897408,"@nitin_gadkari @narendramodi please drive urself on mahape-kalyan road. Lacs motorists that everyday. Craters with patches of road in it."
760314170235584512,"@nitin_gadkari Sir ur urgent personal attention is required to resolve pertinent pothole problem on western express highway. 1/n."
760314445704798208,"@nitin_gadkari Respected Sir Very much poor condition of road of NH91 mainly in District Kannauj and Kanpur Dehat. Please do rapid action."
760314894315032576,"@ola_supports 8 days gone still no refund of money taken twice and no hearing by Ola @nitin_gadkari @PMOIndia."
760315094915874816,"@nitin_gadkari Since NHA charges tolls on National Highways there should be charge backs for the poorly maintained ones @CNNnews18."
760317480988397568,"@nitin_gadkari. This is what showing some spine to mnc chords looks like;while VW shamelesslycelebrates here @ndtv!"
760331570599178241,"@nitin_gadkari. Sir nh10 rohtak road condition is very unsafe in bet. Mundka to Peeragarhi There are lots of pothole which very unsafe."
760335488746135552,"@mlkhattar SPR will take 50% NH8 Manesar traffic. 1/2 KM holding up COURT CLEARED @HaryanaTweets @TimesNow @anilvijminister @nitin_gadkari."
760336958216409088,"Only option for Bjp : @rajnathsingh later move as CM UP and @nitin_gadkari takes over as Bjp President from @rajnathsing @narendramodi. 3/n."
760342416255705088,"@nitin_gadkari Muslim gang raped mother daughter in UP highway. They talked "Aslam wait we will bring the tractor"."
760351455941386241,"@CMOMaharashtra @PMOIndia @nitin_gadkari How long do we keep searching for 'road' in between pot holes and ditches?"
760361322865364992,"@nitin_gadkari Sir help truck owners Raipur jabalpur nh30 closed from4-5 days due to damage. Still no hope to get open. Please help Sir."
760364168834940928,"Please help the Indian seafarer. @nitin_gadkari @shipmin_india."
760366404503760896,"Sir @narendramodi @nitin_gadkari Road const. Suddenly stopped at dwarka nagar kalamna NGP. Facing many prob. Please help. Waiting."
760377598836781056,"99% without helmet white kind of msg INC giving 2 bikers/comn ppl No Civic Sense Road Safety @OfficeOfRG @nitin_gadkari."
760380435465515008,"Acchedin for India under @narendramodi and able ministers @sureshpprabhu @PiyushGoyal @nitin_gadkari @smritiirani."
760385318134554624,"@nitin_gadkari About time the pothole situation is taken care of. We know the problems and the solutions lets fix it."
760388510046162944,"@AldenHouston. @andrewmchale_ @nitringa @nitin_gadkari pls help free nazanin andsign"
760389460148322304,"Visited RTO 1 year ago Visited today again So shabby Nothing organized Visitors harassed @Dev_Fadnavis @narendramodi @nitin_gadkari."
760400986229858305,"Govt wants 50L Electric cars on road in 3 Years. @nitin_gadkari @PMOIndia @PiyushGoyal. Transforming India."
760401975880085504,"Extension was opposed and it was argued that Jignesh Shah’s arrest and detention was illegal NSEL @nitin_gadkari."
760414730959872000,"@nitin_gadkari @PMOIndia u need to talk abt road condition in India all across during monsoon. What's steps taken?"
760419593055768576,"Dear @narendramodi @nitin_gadkari ji We need to reduce the number of vehicle per family! We dont have enough space to park cars!"
760429511225675776,"@nitin_gadkari sir. People are trying to harm your image. Please act on this and take care in future."
760429595778805760,"@nitin_gadkari The public transportation in Pune is very pathetic please do respond and increase the number of buses."
760434621540626432,"According to Vizag Port website Thiru G. K. Vasan is shipping minister @nitin_gadkari @shipmin_india @vptIndia."
760435260576428032,"@shipping_india @nitin_gadkari major shud list annual/administrative report on their website to bring transparency about their performance."
760443025394765824,"Infrastructure Development and Roads Connectivity in Karnataka - @MORTHIndia roadmap of projects. Cc: @rajeev_mp."
760443066251608064,"@nitin_gadkari please ensure roads are not of poor quality. Heavy rains wash away all d roads nd v find huge potholes."
760445567059189760,"@nitin_gadkari after rain road conditions of NH3 is pathetic it will take lives of people between shivpuri Indore section repair required."
760447295762538496,"@nitin_gadkari sir we urgently need a city sadak adarsh yojana. We have road in between potholes."
760448834766049280,"@nitin_gadkari sir pls look into the making of NH-58. A part of road not been made from titilagarh to belgaon of bolangir dist. Odisha."
760458059785179137,"@nitin_gadkari In rash driving drivers must be charged with crime of culpable homicide if not with intentional murder in such accidents."
760459938581864449,"@CMOMaharashtra @nitin_gadkari @Dev_Fadnavis Traffic jam in Chakan Pune ppl stuck for 2 hours now. Only basan baji by state govt @ndtvfeed."
760465756710731778,"@nitin_gadkari manesar garbage mounting on both sides of highway. Stray cows adding to traffic."
760473685736075264,"@Dev_Fadnavis @nitin_gadkari Sir road condition in Maharashtra. This from my village Chikhli to gangalgaon in buldhana."
760477929008664576,"@nitin_gadkari Nothing changed at toll tax near ambience mall."
760478101868544000,"@nitin_gadkari Will we ever see parking of trucks on highway removed and all ones available for traffic? Will lane markings be done before open."
760479058480226304,"Stuck in traffic for more than two hours. Road fully clogged with water. Not the first time. @ArvindKejriwal @narendramodi @nitin_gadkari."
760488583459405824,"@nitin_gadkari sir JNPT is really playing spoil sport on Operations at Nhava sheva."
760494115704467456,"2/2 @nitin_gadkari @PMOIndia @VasundharaBJP- to look in2 it 4 a prmanent solution 3accident hapnd 2day only Not paying tax for such roads."
760503380007616513,"Wow they launched it. This will work well on the highways. @RidlrMUM @Dev_Fadnavis @nitin_gadkari."
760504100433829888,"@nitin_gadkari sir pls investigate this. How can we plan such roads?"
760505988529217540,"Sh @nitin_gadkari @Dev_Fadnavis Pls bear with me for series of tweets on plight of road conditions. Hope @TVmaharashtra @wagle to cover this."
760524114859814912,"@nitin_gadkari sahab any answer pls. @CNNnews18 @News18CJ @jagrukindian @ArunodayM."
760524683913596928,"@Dev_Fadnavis @nitin_gadkari May I request your kind attention towards the condition of roads in Alandi Devachi? It's full of mud and potholes."
760539921635565569,"Govt 2 accelerate rural road building pace 133km/day This is great can you take a ride on Mumbai roads? @nitin_gadkari."
760540829291204608,"This is NH in Manipur. @nitin_gadkari ji. Care to share how many KM off road your ministry and government made."
760546113334153216,"KissanJam maggiejam and Mobile jam ke baad gurujam now need alternate roads like dwarka expressway @nitin_gadkari."
760591259924893696,"@nitin_gadkari day is not far when an auto or scooty will lose balance and someone will die. Why are we waiting for this? The condition of(2/n)."
760623576726835200,"Missed *not after can @nitin_gadkari 4 a change request u take drive on this stretch."
760667238932230145,"@nitin_gadkari how about opening Driving Schools on lines of ILFS Ajmer at District level. Cost to be borne by Govt/CSR/PPP Managed by ExMen."
760671183159394304,"20-21 years old boys instead of studying or doing some work. Taking hafta from cabs Pune Smart City @nitin_gadkari."
760671558801031170,"Sir 1st bridge near badlapur village and 2nd near vishveshwarya institute the bridge are incomplete. @nitin_gadkari."
760671747150491648,"Wonder when India will get opportunity to prototype the cutting edge solutions @nitin_gadkari @narendramodi."
760672074557902848,"@nitin_gadkari ji took 6 hours to travel from delhi to agra via NH2 Potholes Unfinished underpass and over bridges. Why take toll tax then?"
760679403739283456,"Borivali to Goregaon WEH jammed tks to Potholes @AUThackeray @Dev_Fadnavis @nitin_gadkari please do something for Mumbaikar. @RidlrMUM."
760684691238293506,"What is happening Tourism main enemy is RTO India a federal? Or united states? @pmoindia @nitin_gadkari tourist vehicle permit for states?"
760687693420453889,"Hope @nitin_gadkari can take note on the old infra also as he is going to spend 7 lac crores on just highways."
760688998616559616,"@nitin_gadkari Instead Banning of All Diesel Vehicles better law would Scrapping of 10 yrs old Diesel and 15 yrs old All Vehicles ↪PAN India✔."
760693460496252928,"Mumbai-Goa This highway is death trap now british era bridge collapsed. It is not highway it is a small lane. @nitin_gadkari @Dev_Fadnavis."
760694070939361281,"@MORTHIndia please clarify as requested earlier also whether armed forces personal exemption from paying toll tax or not? @rajeev_mp please help."
760694950841507840,"Like GST @PMOIndia and his nda govt must introduce the concept of 'One nation One road tax' 4 Indian car owners. @hvkumar @nitin_gadkari."
760697447416987648,"Deplorable condition of national highway manipur @MORTHIndia Khelo India Mumbai-Goa."
760697841069285376,"@nitin_gadkari @Dev_Fadnavis Its time we rename National Highway 17 to National safeway 17. Is there a count of how many people have died."
760700297878577152,"@nitin_gadkari The Dasna Ghaziabad toll tax is supposed to have completed it's tenure. They are still collecting. @narendramodi."
760701821107204101,"Finally @nitin_gadkari will go to Gujarat to finalize the CM of Gujarat."
760701968058900480,"@nitin_gadkari Sir I would kindly request you to consider banning horns in car or having a law on lower the loudness of the car horns."
760702280857448448,"Very Sad news. Hope all are safe. @Dev_Fadnavis @nitin_gadkari."
760703159270514688,"@nitin_gadkari. And Saroj Pandey appointed observers they will go to Gujarat and hold meets decision on next CM then: @MVenkaiahNaidu"
760703760121335808,"HuntForGujCM: @nitin_gadkari and Saroj Pandey will go to Gujarat and hold meetings on next CM: Venkaiah Naidu."
760704509177921536,"@nitin_gadkari Post monsoon can your ministry do an assessment to replace antiquated bridges to prevent such events."
760706114526797825,"2 leaders frm center @nitin_gadkari @ Saroj Pandey vl visit Gujrat tommandvl decide on new CM in leadership of @AmitShah. BJP. Anandiben Patel."
760712401209659392,"Hats off to this Man. This is Chandigarh for U! V need more such people in our country. @rajesh_kalkal @nitin_gadkari."
760713299692548096,"@NITIAayog @nitin_gadkari cold mix for green roads is zero pollution and delays potholes need support @BitChemRoads."
760714838708551680,"@narendramodi @PMOIndia @nitin_gadkari RTI revelation: Rs 2 958 cr spent on Ganga 'clean-up' without visible results."
760715218959929344,"@nitin_gadkari Poth holes. Causing accident at malad west marve road. Please look into this."
760715358349193216,"Mumbai-Goa: There's no diff in NDA and UPA govt. People were den dying by accident and now also people r dying @narendramodi @nitin_gadkari."
760729893856546817,"@nitin_gadkari Sir kya kabi NH 24 ka sudhaar ho paega? I am 27 now. I hope I will b able to drive jam free on NH24 one day. @abpnewshindi."
760730114892165120,"40 feared dead. Mumbai Goa bridge collapsed. Don't we have any data of such aged bridges and corrective action? @nitin_gadkari. Poor highways."
760730793446608896,"Road Conditions of Mumbai. Villages should not dare to hope. @nitin_gadkari."
760734934810161152,"@narendramodi @nitin_gadkari @PMOIndia We shall aim similar innovation on road transportaion for India."
760735499724152832,"Arrest all who certified Mumbai Goa Bridge in Mahad for criminal negligence. Babudom has 0 accountability! @Dev_Fadnavis @nitin_gadkari."
760735988951822336,"@dtptraffic @DelhiPolice must work on lane driving as traffic conditions is very worst in Delhi cause of pollution @nitin_gadkari action."
760736331307880448,"@SarojPandeyBJP @nitin_gadkari @AmitShah Gujarat needs non Patidar popular CM capable enough to address situation as damage control."
760740791916441600,"@nitin_gadkari This is Jaysingpur-416101. The town roads r worst. We don't expect in ur rule."
760745639345020928,"@Dev_Fadnavis @nitin_gadkari @CMOMaharashtra @DarshanAIHRO It is full responsibility of pwd for Mahad Bridge Collapse n deaths of people."
760747892592238592,"Hope there is a lesson learnt to rebuild the infrastructure at a faster pace @narendramodi @PMOIndia @nitin_gadkari."
760751728560144384,"Govt to accelerate rural road building pace to 133 km/day Transforming India @nitin_gadkari @narendramodi."
760751941752414208,"We need to set accountability for incidents like it happened to a bridge on mumbai to goa road. @PMOIndia @nitin_gadkari @Dev_Fadnavis."
760758358232051713,"@nitin_gadkari trying to follow process since 3 hr still unable to fill the form. Please help sir process should be in sequence."
760760176739835905,"@nitin_gadkari Sir Roads of Pune and Mumbai are better than. Nagpur."
760762756194770944,"@nitin_gadkari Sir Once Must Visit NH28B Piparakothi to Gorakhpur via Balmikinagar Pitible Condition."
760774223522562048,"@dtptraffic @nitin_gadkari @MVenkaiahNaidu @TimesNow @PMOIndia @awasthis @ZeeNews car towed from free parking."
760775888527036416,"@nitin_gadkari till when we will wait for a bridge a building to collapse why can't we have preventive maintenance."
760780366701617152,"Twitter Seva @PMOIndia @nitin_gadkari because if we see America and Europe they also run buses on Petrol Variant."
760783952726593536,"@nitin_gadkari and @MORTHIndia should take responsibility for ignoring the Unsafe Roads and creating Konkan Torture on Mumbai Goa highway."
760786954376085504,"@nitin_gadkari Excellent is d word V need to take such bold steps request to monitor d level of corruption here."
760791782670163968,"Why cannot Digital India and Skill India be used to monitor Unsafe Roads across India on a daily basis and report to @MORTHIndia and @PMOIndia."
760794391007072256,"If @Nitin_Gadkari has finished US trip perhaps @PMOIndia should insist that he travels in ST bus frm Panvel to Mahad daily for 1 mnth."
760794678992052225,"@nitin_gadkari Sir without under the table money no one getting payment it reason for delay in NH-56 work."
760794758012817408,"Mumbai Goa Highway Bridge Collapses On Mumbai-Goa Highway. 20 Missing 2 Dead @Dev_Fadnavis @nitin_gadkari."
760794803709718529,"@nitin_gadkari sir is there is any rule to reject 15 yrs old vehicle to play on road by central govt pls clarify sir @AddlCPTraffic."
760805933425491968,"@nitin_gadkari I am attaching some more photos here for you kind consideration."
760807874436145152,"@nitin_gadkari Ji these are not natural deaths but killing by currupts. Can't u order CBI investigation @ArunodayM."
760811950141997056,"@PMOIndia @narendra modi @nitin_gadkari shah Gujarat ppl Wants only Mr. Amit Shah as new CM. If BJP wants to keep 2017/2019."
760812075123937280,"NHAI to execute 205 Highway projects will help other sectors like cement and steel to flourish. Make in india @makeinindia @MORTHIndia."
760815458857672704,"@PMOIndia @nitin_gadkari @rtiindia @PresstituteBark I didn't expect this is how grievance(0038931) are handled."
760818754313945088,"@CMOMaharashtra @nitin_gadkari Bridge was unsafe frm 3 yrs. Why Traffic was continued. Explain? Mahad Bridge Collapse."
760822508845228032,"Shri @nitin_gadkari assured stakeholders that @narendramodi govt has made infrastructure development its top-most priority."
760825724366385153,"@nitin_gadkari Dear sir I hv been mailing u reglarly regarding prblms in ROAD Transportation sector of our country bt dere is no reply."
760831568378068992,"@nitin_gadkari @Dev_Fadnavis Sir isn't it sheer negligence?"
760832942398578689,"@SmartPune Lets open up BRTS lanes once per weekday for people to cycle and use cycling to go to work! Smart Transport @nitin_gadkari."
760836352250445828,"Why @nitin_gadkari NHAI stop animals walking on toll roads pic is from NH 2 AH 1 in kanpur Dehat @narendramodi."
760839479103922176,"@nitin_gadkari Please address and abolish inter state vehicle transfer tax by the respective state govt."
760840216487858176,"Sir @nitin_gadkari @narendramodi @officeofssbadal @HarsimratBadal_ the worst in Ludhiana; Red Lights not working; No Police; Roads worst!"
760842598424670208,"Modi Cabinet approves road safety bill that proposes hefty penalties for violation of traffic norms. Modigovt gud step by @nitin_gadkari."
760845392120602624,"@aajtaknews @nitin_gadkari Till when will Indian law deny justice to INNOCENT AsaramBapuJi? Bail_बापूजी_का_अधिकार."
760845834992832513,"@nitin_gadkari: Steep penalty of up to 10 000 proposed for drunken driving;1 000-4 000 over-speeding in amended Bill."
760846852568653824,"This is best thing you are doing to assure Road Safety to us. Please stick on this stand. @nitin_gadkari @htTweets."
760847340429123585,"@nitin_gadkari You must look If the rules are followed or not. In Ahmedabad I dont see getting any."
760848192481202176,"@PMOIndia @nitin_gadkari @Dev_Fadnavis many more mahad like accident impending on mumbai -Goa highway."
760850512136790016,"@nitin_gadkari sir we want 1001% professional planning to reduce the this types of river bridge's accident. Please. Give right service to people."
760853790111199232,"Nagpur -kamptee bridge is also 156 yrs old and it's already time limit is over 20 years before so look it also @Dev_Fadnavis @nitin_gadkari."
760857171030601728,"@PMOnidia @narendramodi @arunjaitley @nitin_gadkari @rsprasad @MORTHIndia Is there any provision for penalty for govt."
760860190342197248,"@nitin_gadkari. Us one of the most pro active ministers The. Proposed changes will be a game changer"
760861895309930496,"@nitin_gadkari Sir what about d bridge between Dhubri 2 Phulbari? Ppl r dying here bcz of floods communication is down bcz of no bridge. Reply."
760865754766073857,"@nitin_gadkari @PMOIndia @sardanarohit @VasundharaBJP @ChouhanShivraj Sir please check the NH3 (Dholpur to Morena) bridge which is years"
760868722382893056,"Does that holds true in him trying to bring me into Rajya Sabha as one of the youngest members @nitin_gadkari ?."
760869265218105344,"All my Brothers in full form today @nitin_gadkari @arunjaitley GST Bill Motor Vehicle Act Well Done @narendramodi @PMOIndia @BJP4India."
760869453861117952,"The lifeline roads of Mumbai Eastern and Western exp. Both totally destroyed. No patch done by govt. @Dev_Fadnavis @PMOIndia @nitin_gadkari."
760870023250513920,"@nitin_gadkari sir please take care of collection life time tax again in non-home states. Its very heavy on our pockets."
760872564730331136,"I thank PM @narendramodi and @nitin_gadkari for approving the amendments to the Motor Vehicle Act."
760874635051274240,"Road safety?? well done @nitin_gadkari Hope that in near future you'd ensure driving licences linked with Aadhaar."
760876141146087428,"@nitin_gadkari @MORTHIndia Doesn't d decades long delay display d utter failure of centralised setup? @CMofKarnataka."
760877207296237568,"Who gets fined for stray cows on the roads? @nitin_gadkari @Rohinisgh_ET @sunetrac."
760877231950430208,"Congratulations to all for passing on GST Bill @narendramodi @rajnathsingh @manoharparrikar @sureshpprabhu @SushmaSwaraj @nitin_gadkari."
760877337529442304,"It will lessen the number of accidents and will bring in transparency: @nitin_gadkari on Motor Vehicle Act."
760880876725104640,"Cabinet approves Motor Vehicle Bill. Congratulation to cabinet @nitin_gadkari @RidlrMUM @mtptraffic @MumbaiPolice."
760884800936812544,"@nitin_gadkari ji the welcome move under your leadership. Hope d increase penalty's create deterrent effect of law by reformative way."
760885318912471040,"Highlights of Motor Vehicle Amendment Bill 2016 and proposed increase in traffic penalty and fine is good. Thanks a lot @nitin_gadkari Sir."
760885508201443328,"@mieknathshinde sir how many more lives to count for expansion of NH 17 Highway? @nitin_gadkari @Dev_Fadnavis."
760886277973614592,"Eventful bill passed today in the upper house The Motor Vehicle Act Hearty congratulations shri @nitin_gadkari."
760887183855132673,"@nitin_gadkari Brilliant one! Now honest enforcement at state level is the key!"
760887808483467265,"@nitin_gadkari Great step towards road safety."
760888238718365696,"Retweeted Nitin Gadkari (@nitin_gadkari): To attract FDI and private sector investment in the road sector the."
760888464070115328,"@shipping_india @nitin_gadkari @finminindia @arunjaitley Is it fair to tax salary earned at sea? Via @dna. GST Bill."
760891211578310657,"@nitin_gadkari sir i appreciate your work just wanted to fetch ur focus on road rage cases due to minor/ major accidents. We can reduce these."
760892096018522113,"@nitin_gadkari in any general insurance 3rd party insurance is mandatory and d insurance company is liable to pay even if u r safe."
760893056728064000,"Excellent fear is the key. Accolades to @nitin_gadkari. Fullbeam driving at night in city to be controlled."
760893761710854144,"@nitin_gadkari people dun fight dey call 911 instead of fighting and den dey decide whose fault was dat and den acordngly companies pay 4 damage."
760894202200875025,"@nitin_gadkari i hope i was able to deliver my msg dat we just need to spread awareness abt d premium we r paying to insurance companies."
760894236531318784,"@nitin_gadkari Be a Bhartiyan I personally request you please. Prevent theNationwide Road Accident by Govt. RulesandAwarnessPrograme. Shocking Ratio."
760894836237070336,"@nitin_gadkari Unsafe Roads r due to Corrupt officers. Find and punish guilty officers not errant drivers."
760897881586954240,"@nitin_gadkari most of do people fight due 2 lack of knowledge dat dey hv already paid 2 cover dat risk and companies r making profit coz of no claims."
760900910755131392,"@Dev_Fadnavis @narendramodi @nitin_gadkari this is something I found on social media you need to know it"
760904229493944320,"@nitin_gadkari Thank you for this positive step! Will go a long way in making Indian roads safer @iphindia."
760907334180798464,"@PMOIndia @CMOMaharashtra @sudhirchaudhary @nitin_gadkari we public Pay all taxes including Road Tax also so why not our government serious."
760908904620449793,"@nitin_gadkari Guess One India One Tax is adopted. Why penalties are range based? If default pay for it. Why UPTO?"
760908946609676288,"@nitin_gadkari Hartely congratulations"GST PASSED" Please. Take some 100% positive steps to improve common man leaving and reduce by inflammation."
760910557935382528,"Hefty fines on its way for DrunkDriving Over Speeding Cabinet clears Road Safety Bill @nitin_gadkari."
760913908630708225,"The latest The Dhaneek 17 Daily! Thanks to @nitin_gadkari @Ajahagirdar @SKS_Mumbai. Gst. Gst bill."
760916295961354241,"Mr @nitin_gadkari launching Vajpayee's biography Haar Nahin Manoonga at the Constitution Club @HarperCollinsIN."
760916919713206273,"Will anyone be guilty and go to jail for this bridge mishap? How did govt gave safety certificate to this bridge? @nitin_gadkari ji?"
760919909325008896,"@nitin_gadkari sir Ji now heavy fine for driving without helmet introduced by our honourable transport minister. ?."
760920926133194752,"@nitin_gadkari just by paying toll money at different toll plazas. Kindly look into this sir. A concerned citizen and a proud fan of yours!"
760928597922250752,"@nitin_gadkari pathetic road in Navi Mumbai near juinagar-sanpada on thane belapur road. 6-8 inch depth pot holes. May cause sm life."
760929666873950208,"Retweeted Nitin Gadkari (@nitin_gadkari): Passage of the GST bill in Rajya Sabha is a historic moment this will."
760929707621621760,"Retweeted Nitin Gadkari (@nitin_gadkari): To attract FDI and private sector investment in the road sector the."
760930209801629696,"@Cabinet @nitin_gadkari @PMOIndia tks for MVA 2016 u responded to my tweets (c d pic in comment) via action glad to c!"
760930818848096257,"@nitin_gadkari Sir your initiative to bring Tax parity on NRI income for Indian seafarers in 2015 isn't being recognized - ITAT Kolkata."
760931025052577793,"Retweeted Nitin Gadkari (@nitin_gadkari): I thank PM @narendramodi and cabinet colleagues for approving the."
760938296235008000,"@nitin_gadkari the crossing in nogaon 4 lane highway is very unsafe and prone to accidents. Kindly make a flyover."
760938716999262208,"@nitin_gadkari i hope you take all my tweets seriously or can contact me for further details. No. 9435082012."
760942066558009345,"Respect @nitin_gadkari For your selfless service to our Great Nation."
760994944186286080,"@nitin_gadkari Sir many aspects were missed in the new amendments that have been given cabinet nod yesterday."
761022294135230464,"@dasraghubar sir pls ensure strict implementation of new Motor act in all dist. Specially helmet and drunk driving! @nitin_gadkari ??."
761022517909729280,"@nitin_gadkari Sir the CSR component is absent in the proposed amendments! The corporates are happy!"
761024023807471617,"@nitin_gadkari trafic reforms? Wat abt road quality reforms?"
761024614394802176,"@nitin_gadkari Sir U mentioned abt some technology in the amendments. Kindly let us know the same."
761025767253827585,"Security of commuters in NH is crucial b man made disasters or natural calamity. @nitin_gadkari @PMOIndia @HMOIndia."
761027184425263112,"@nitin_gadkari @rpbreakingnews @ZeeRajsthanNews Death trap by Govt in Udaipur by way of non technical speed breaker!"
761032638740111360,"@nitin_gadkari stressed on India's strength in convergence of knowledge into wealth today on Birthday of @Ach_Balkrishna @yogrishiramdev."
761033948872835072,"@nitin_gadkari Congrats sir? But what about badly constructed roads. Corruption at RTO Footpaths at our town Chandrapur are non-existing."
761034211172114436,"Road Safety is an epidemic. Vision Zero should be the aim @nitin_gadkari @amitbhatt4u @WRICitiesIndia @urbanvoicesin."
761036157362638850,"@nitin_gadkari @Dev_Fadnavis ji the commute on western express highway between kandivali n bandra in Mumbai is nightmare for commuters."
761038241587867648,"@sudhirchaudhary @nitin_gadkari @narendramodi This is a good but please pay attention on damaged accident causing roads."
761039776313073669,"@nitin_gadkari Sir roads in Bangalore are in pathetic condition so bad that any time big accident can happen. Can something be done"
761040107302367232,"@narendramodi @nitin_gadkari @Sarika_NN @sudhirchaudhary Sir If Motor Vehicle act come in action before 15 th Aug will be Great. Pls Try. Tks."
761040972578902018,"@nitin_gadkari condition of Pune Bangalore national highway. Work going on &gt;7yrs Nhare to Satara patch very slow."
761042289665777665,"@nitin_gadkari @narendramodi At one end u talk of removing tolls and at other u plan to build new toll collection points. Isn't it hypocrisy?"
761042717434454016,"@Dev_Fadnavis @nitin_gadkari @narendramodi still there r many bridges in goa highway just waiting to go down. E. G. Bridge nr Pen. Need urgen."
761043090228379654,"@PMOIndia @narendramodi @manoharparrikar @nitin_gadkari Respect for this. BRAVEHEART."
761043180657659904,"@nitin_gadkari Dear Sir! Cn v come up with national toll map? At least we know toll I paid reached the gov of d day. Digitize minimize crptn."
761043201402613760,"@nitin_gadkari a no body except you can create this history. Sir please get the motor vehicle amendment bill passed."
761048025045217281,"@nitin_gadkari I appreciate your efforts but you should also make efforts to curb outsized and unsafe vehicles. They are threat to commuters."
761049473082470400,"@nitin_gadkari @BJP4India Huge potholes on sion panvel highway. Especially near wockhardt vashi. Bjp in both central and state govt. Shame."
761049734500843520,"@nitin_gadkari people often block traffic when there's a small bang on their car pls make a law to stop this and avoid inconvenience to other."
761054375280123904,"@nitin_gadkari We need a footover bridge on NH1 near HSIIDC kundli. Frequent accidents as the labour quarters are across the highway. 1/2."
761054626137247744,"Thank you @nitin_gadkari for your efforts in passing the new Motor Vehicles Act 2016. It'll surely help save lives."
761056272661622784,"@MORTHIndia rather than making 30kms daily ensure that the quality is better. @nitin_gadkari @PMOIndia @NITIAayog."
761060524830314496,"@nitin_gadkari:- Congratulations for getting approval of Cabinet MV(A) Bill of 2016. Please expedite to make it law at earliest."
761061388982681600,"@nitin_gadkari ji. Kamothe to kharghar(navi mumbai) highways road work is going since last three years. Please order to open the road."
761067585504817154,"We have these cars parked at the bus stop RTO no1 ans calls from RTO office wants to be done? @nitin_gadkari."
761067845992067074,"@Dev_Fadnavis sack all the authorities minister is this ur good governance? Mahad Bridge Collapse Acche Din @narendramodi @nitin_gadkari."
761068821306146816,"Another day another record. It took 1. 40 hours to travel from Chandni Chowk to Hinjewadi banner "under pass" traffic Pune @nitin_gadkari."
761069540398600193,"@Dev_Fadnavis @nitin_gadkari need an upgrade on the way structural audits are carried on the old British time bridges. Mahad Bridge Collapse."
761071485578387456,"@narendramodi Congrats on passing India's greatest tax reform bill. It's now time for @nitin_gadkari to bring reforms in Motor vehicles Act."
761073267834617857,"Its high time @nitin_gadkari and @Dev_Fadnavis resign for their negligence in Mumbai-Goa bridge collapse @quizderek BJP shd lead by example."
761074807181934596,"@nitin_gadkari ji Thanks! Applaud @PandaJay for consistently pushing to modify cc @narendramodi @savelifeindia."
761075108890808320,"@Dev_Fadnavis Sir @nitin_gadkari Sir Pls formulate Policies 2 use space below Road bridges for benefits of citizens."
761078218698784769,"@nitin_gadkari Foreign tourists far outnumber locals in Spiti Valley. Horrible roads and infrastructure though. Any plans to address this?"
761078950592262144,"@nitin_gadkari this is what a counter at RTO ahmedabad looks like. Waiting for a Solanki sab to come since 10:15. V at his mercy to pay bills."
761080189564571648,"@nitin_gadkari Are you listening Sir? I am tired of complaining about it now. RTO is not helpful at all and your making new laws? Why? 1/2."
761081710314295296,"Shri @nitin_gadkari directed concerned official of Ludhiana Talwandi package 1 to send a notice for delayed projects at the review meet."
761086077893431297,"@nitin_gadkari If major accident victim does compensation to victim and car destroyed and cancel."
761086201621123072,"@nitin_gadkari sir what happened in mahad bridge case could have been avoided. Hope to c action plan as preventive steps from ur ministry."
